0	0.0	0.0	0	0.0	0.0	0.0	0
1	0.00272	0.0027526016	0	0.0	0.0	0.0	2
2	0.04564	0.0499569904	0	0.0	0.0	0.0	3
3	0.19166	0.2588864444	0	0.0	0.0	0.0	6
4	0.4924	0.84858224	0	0.0	0.0	0.0	11
5	0.94434	2.1430419644	0	0.0	0.0	0.0	21
6	1.53008	4.3147751936	0	0.0	1.0	2.0	28
7	2.22864	7.7387237504	0	0.0	1.0	2.0	29
8	2.85634	11.8017818044	0	0.0	2.0	4.0	32
9	3.48192	16.4780731136	0	0.0	2.0	4.0	32
10	3.93766	19.9624537244	0	1.0	3.0	6.0	32
11	4.34442	24.0809148636	0	1.0	3.0	6.0	32
12	4.67362	27.5368160956	0	1.0	3.0	6.0	32
13	4.89062	29.7319360156	0	1.0	3.0	6.0	32
14	5.08188	31.9245356656	0	1.0	3.0	6.0	32
15	5.23098	33.2921482396	0	1.0	3.0	6.0	32
16	5.40352	35.3344116096	0	1.0	3.0	7.0	32
17	5.62176	37.4032145024	0	1.0	4.0	8.0	32
18	5.75922	39.2339649916	0	1.0	4.0	8.0	32
19	5.91054	40.4624169084	0	1.0	4.0	8.0	32
20	6.03054	41.8376873084	0	1.0	4.0	8.0	32
21	6.24784	44.4130953344	0	1.0	4.0	8.0	32
22	6.41556	46.4398298864	0	1.0	4.0	8.0	32
23	6.58816	48.3312278144	0	1.0	4.0	8.0	32
24	6.77606	50.4607508764	0	1.0	4.0	9.0	32
25	7.00906	52.7630179164	0	2.0	5.0	10.0	32
26	7.18196	54.7214905584	0	2.0	5.0	10.0	32
27	7.37856	56.3736923264	0	2.0	5.0	10.0	32
28	7.58032	59.6554686976	0	2.0	5.0	10.0	32
29	7.78006	61.1077663964	0	2.0	5.0	10.0	32
30	8.06306	64.3410834364	0	2.0	5.0	11.0	32
31	8.26014	66.9852671804	0	2.0	6.0	12.0	32
32	8.49354	69.7302782684	0	2.0	6.0	12.0	32
33	8.80474	72.6328535324	0	2.0	6.0	12.0	32
34	9.03442	75.5641952636	0	2.0	6.0	12.0	32
35	9.31228	78.3789612016	0	2.0	7.0	14.0	32
36	9.55278	81.5297342716	0	2.0	7.0	14.0	32
37	9.93026	84.7253963324	0	2.0	7.0	14.0	32
38	10.22816	88.4557830144	0	2.0	7.0	15.0	32
39	10.44186	90.6262597404	0	2.0	7.0	15.0	32
40	10.81134	93.9785874044	0	3.0	8.0	16.0	32
41	11.17182	96.3223778876	0	3.0	8.0	16.0	32
42	11.44426	99.5201330524	0	3.0	8.0	17.0	32
43	11.8706	103.55897564	0	3.0	9.0	18.0	32
44	12.19084	106.671780094	0	3.0	9.0	18.0	32
45	12.57674	109.589670972	0	4.0	10.0	20.0	32
46	13.02326	113.795478972	0	4.0	10.0	20.0	32
47	13.50552	116.88276953	0	4.0	11.0	22.0	32
48	13.81604	119.197878718	0	4.0	11.0	22.0	32
49	14.28812	122.242546866	0	5.0	12.0	24.0	32
50	14.77304	124.254889158	0	5.0	12.0	24.0	32
51	15.16274	127.016535692	0	5.0	13.0	26.0	32
52	15.56154	129.033132828	0	5.0	13.0	27.0	32
53	16.21238	131.584994736	0	5.0	14.0	28.0	32
54	16.58066	132.875253964	0	6.0	15.0	30.0	32
55	17.11386	135.2531759	0	6.0	16.0	32.0	32
56	17.66418	136.560484928	0	7.0	17.0	32.0	32
57	18.04538	136.697000656	0	7.0	17.0	32.0	32
58	18.59582	137.217378528	0	7.0	19.0	32.0	32
59	18.9978	137.38491516	0	7.0	19.0	32.0	32
60	19.59698	138.04607488	0	8.0	21.0	32.0	32
61	20.0256	137.10026464	0	9.0	22.0	32.0	32
62	20.71974	134.742674332	0	9.0	24.0	32.0	32
63	21.20316	133.291046014	0	10.0	25.0	32.0	32
64	21.76494	131.417446796	0	11.0	27.0	32.0	32
65	22.29602	128.21283216	0	12.0	29.0	32.0	32
66	22.77598	126.15947504	0	12.0	31.0	32.0	32
67	23.365	122.628295	0	13.0	32.0	32.0	32
68	23.87578	118.136829392	0	13.0	32.0	32.0	32
69	24.3081	115.04765439	0	13.0	32.0	32.0	32
70	24.94576	108.765298022	0	14.0	32.0	32.0	32
71	25.46036	104.70802867	0	14.0	32.0	32.0	32
72	25.81046	100.976294588	0	14.0	32.0	32.0	32
73	26.38914	93.6743100604	0	14.0	32.0	32.0	32
74	26.87104	87.7711693184	0	14.0	32.0	32.0	32
75	27.27082	83.1155165276	0	14.0	32.0	32.0	32
76	27.65754	77.2829011484	0	14.0	32.0	32.0	32
77	28.09946	71.2626077084	0	14.0	32.0	32.0	32
78	28.51464	64.6838656704	0	15.0	32.0	32.0	32
79	28.90858	58.6861423836	0	15.0	32.0	32.0	32
80	29.1938	53.97304156	0	15.0	32.0	32.0	32
81	29.55864	47.6063213504	0	15.0	32.0	32.0	32
82	29.83698	42.7671244796	0	15.0	32.0	32.0	32
83	30.17488	36.4677769856	0	15.0	32.0	32.0	32
84	30.50588	30.1397654256	0	15.0	32.0	32.0	32
85	30.6963	26.92022631	0	15.0	32.0	32.0	32
86	30.92168	22.1418259776	0	16.0	32.0	32.0	32
87	31.1107	18.51456551	0	15.0	32.0	32.0	32
88	31.28912	14.7224896256	0	16.0	32.0	32.0	32
89	31.41816	12.2747022144	0	15.0	32.0	32.0	32
90	31.5687	9.11720031001	0	16.0	32.0	32.0	32
91	31.67656	6.8338265664	0	16.0	32.0	32.0	32
92	31.77382	4.88518260759	0	16.0	32.0	32.0	32
93	31.83476	3.6999357424	0	14.0	32.0	32.0	32
94	31.87902	2.6903038396	0	14.0	32.0	32.0	32
95	31.93088	1.4548224256	0	15.0	32.0	32.0	32
96	31.96504	0.8001777984	0	14.0	32.0	32.0	32
97	31.9838	0.37473756	0	11.0	32.0	32.0	32
98	31.99436	0.1354081904	0	13.0	32.0	32.0	32
99	31.99936	0.0204795904	0	0	32.0	32.0	32
100	32.0	0.0	32	32.0	32.0	32.0	32
