0	QUICKS	50.0	0.0	50	50.0	50.0	50.0	50	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#(): 500
5	QUICKS	2.892	11.104336	0	0.0	2.0	4.0	21	SLOWS	2.852	11.730096	0	0.0	2.0	4.0	29
#((1, 0),): 241
#((0, 1),): 258
#(): 1
10	QUICKS	0.102	0.111596	0	0.0	0.0	0.0	2	SLOWS	0.636	0.975504	0	0.0	0.0	0.0	6
#((1, 0),): 193
#((0, 1),): 307
15	QUICKS	0.022	0.021516	0	0.0	0.0	0.0	1	SLOWS	0.334	0.434444	0	0.0	0.0	0.0	5
#((1, 0),): 178
#((0, 1),): 322
20	QUICKS	0.002	0.001996	0	0.0	0.0	0.0	1	SLOWS	0.244	0.376464	0	0.0	0.0	0.0	5
#((1, 0),): 122
#((0, 1),): 378
25	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.116	0.130544	0	0.0	0.0	0.0	2
#((1, 0),): 90
#((0, 1),): 410
30	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.076	0.098224	0	0.0	0.0	0.0	3
#((1, 0),): 69
#((0, 1),): 431
35	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.064	0.071904	0	0.0	0.0	0.0	2
#((1, 0),): 34
#((0, 1),): 466
40	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.032	0.030976	0	0.0	0.0	0.0	1
#((1, 0),): 35
#((0, 1),): 465
45	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.008	0.011936	0	0.0	0.0	0.0	2
#((1, 0),): 13
#((0, 1),): 487
50	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.004	0.003984	0	0.0	0.0	0.0	1
#((1, 0),): 10
#((0, 1),): 490
55	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.01	0.0099	0	0.0	0.0	0.0	1
#((1, 0),): 7
#((0, 1),): 493
60	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((1, 0),): 5
#((0, 1),): 495
65	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((1, 0),): 2
#((0, 1),): 498
70	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
75	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((1, 0),): 1
#((0, 1),): 499
80	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
85	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
90	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
95	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
100	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#((0, 1),): 500
