0	QUICKS	50.0	0.0	50	50.0	50.0	50.0	50	SLOWS	0.0	0.0	0	0.0	0.0	0.0	0
#(): 500
5	QUICKS	2.818	12.272876	0	0.0	2.0	4.0	27	SLOWS	2.868	12.630576	0	0.0	2.0	4.0	23
#((1, 0),): 258
#((0, 1),): 241
#(): 1
10	QUICKS	0.178	0.214316	0	0.0	0.0	0.0	3	SLOWS	1.22	3.1316	0	0.0	1.0	2.0	14
#((1, 0),): 254
#((0, 1),): 246
15	QUICKS	0.014	0.013804	0	0.0	0.0	0.0	1	SLOWS	1.318	3.284876	0	0.0	1.0	2.0	10
#((1, 0),): 253
#((0, 1),): 247
20	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	1.328	2.812416	0	0.0	1.0	2.0	11
#((1, 0),): 257
#((0, 1),): 243
25	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	1.652	3.890896	0	0.0	1.0	2.0	10
#((1, 0),): 226
#((0, 1),): 274
30	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	1.918	5.971276	0	0.0	1.0	2.0	15
#((1, 0),): 249
#((0, 1),): 251
35	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	2.16	5.5744	0	0.0	1.0	2.0	17
#((1, 0),): 242
#((0, 1),): 258
40	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	2.936	12.587904	0	0.0	2.0	4.0	20
#((1, 0),): 252
#((0, 1),): 248
45	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	3.014	11.705804	0	0.0	2.0	4.0	19
#((1, 0),): 240
#((0, 1),): 260
50	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	3.342	16.077036	0	0.0	2.0	4.0	32
#((1, 0),): 269
#((0, 1),): 231
55	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	4.15	23.5555	0	0.0	2.0	5.0	33
#((1, 0),): 251
#((0, 1),): 249
60	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	4.976	29.523424	0	1.0	3.0	6.0	36
#((1, 0),): 251
#((0, 1),): 249
65	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	5.802	42.050796	0	1.0	4.0	8.0	42
#((1, 0),): 245
#((0, 1),): 255
70	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	8.16	75.1704	0	2.0	5.0	11.0	50
#((1, 0),): 249
#((0, 1),): 249
#(): 2
75	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	11.322	115.234316	0	3.0	8.0	15.0	50
#((1, 0),): 231
#((0, 1),): 262
#(): 7
80	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	17.62	213.6876	0	6.0	14.0	26.0	50
#((1, 0),): 215
#((0, 1),): 248
#(): 37
85	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	24.074	292.016524	0	9.0	20.0	40.0	50
#((1, 0),): 203
#((0, 1),): 202
#(): 95
90	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	33.7	319.35	0	17.0	42.0	50.0	50
#((1, 0),): 146
#((0, 1),): 136
#(): 218
95	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	43.738	178.425356	0	24.0	50.0	50.0	50
#((1, 0),): 68
#((0, 1),): 47
#(): 385
100	QUICKS	0.0	0.0	0	0.0	0.0	0.0	0	SLOWS	50.0	0.0	50	50.0	50.0	50.0	50
#(): 500
